id,id_cliente,valor_total
bbfb9df4-a6d0,C4944,424.71
7c85af3e-ebfb,C1665,334.0
236872be-e2c8,C3717,169.93
28fdcd62-4d95,C5043,160.57
9b0050c5-2aec,C2937,406.86
399ef327-4642,C10617,28.56
244b033f-dc36,C6260,3432.0
481e0005-bb6c,C9530,93.27
897728fd-aa66,C5975,186.56
e474004c-dc7e,C5756,117.36
8ec4a9a6-e7f6,C368,1668.0
dfb25587-56a1,C146,316.8
be286984-4e65,C5092,195.27
10fba952-c0d8,C3010,283.38
790eed8c-fcfc,C7646,206.54
0ef10409-fbef,C10839,100.73
7a19846e-0df4,C3560,317.55
266ec90a-aca0,C849,467.6
87bf7e2e-11f6,C10710,78.0
2623e214-e0c4,C10992,788.5
4ed92607-5a2b,C2829,129.38
e0c91676-2fd9,C8182,60.44
ca95379d-e43b,C10478,771.0
13c96a57-1c35,C7789,352.5
b0e29259-0abd,C5519,445.0
a982f97c-406f,C1065,280.17
32a8987b-f0cb,C2261,219.2
998afc26-1748,C9750,446.67
7bdd5b8e-1c32,C2315,162.2
36996cd4-91aa,C10356,575.33
7251bc9d-6408,C11084,271.2
ee6395ca-3968,C5558,252.53
3454a990-1541,C5841,507.4
09aad0d3-2b98,C3152,77.64
e192a50b-2766,C5286,170.9
77de9eaf-f628,C2563,69.24
8c5964e6-0d72,C5252,498.0
ab1a6dc6-c2a0,C9503,292.25
6832a58e-8151,C5294,76.4
be844a5a-e8ae,C5229,173.46
1f2abcae-ec65,C7349,40.5
0d4da89e-e01d,C1065,280.17
3c5afb1f-e6ef,C2286,235.11
190146cd-5ed4,C6460,199.33
4417acda-feaa,C6646,57.33
7a2cd41f-17a1,C9467,65.77
b4d08810-bc35,C7274,1091.67
f85d2b5d-04d7,C8026,291.56
1ece6239-45c8,C701,614.0
49b17680-d5c8,C2415,144.83
6d9d4ad7-b81e,C10767,202.69
bdbea5ed-0f53,C7321,198.12
aad8b930-e819,C8164,342.3
15b4b23e-c115,C8977,62.73
1968f1c4-b01f,C3312,61.91
dad3d622-abd7,C10505,276.91
a17cbb37-6205,C3179,681.0
d16870c5-246b,C8182,60.44
74f8d9d7-b947,C10140,324.56
e5d3acf7-d319,C9977,410.88
320f5f98-b5ed,C2909,250.38
97f24c16-9496,C7212,98.21
688bd25c-22e3,C6999,181.38
427dc194-06a8,C531,796.0
1239fec4-8615,C9386,122.82
702c6eb0-588c,C5176,176.14
4db09be9-c514,C10403,40.47
a9af3942-a2d1,C6534,133.0
71dd67ce-2fd2,C6261,241.7
8f1314e3-62be,C833,106.8
b8904053-73db,C10680,86.5
ccf71ec2-f269,C7485,130.89
5d05b0c3-eb08,C6202,377.14
fe23970c-81f2,C8867,703.5
f8668782-b19a,C4550,82.24
f31eb876-4358,C3635,121.72
91606bf6-afc8,C2173,185.33
35503c96-d39b,C10796,105.75
877b1177-c5f3,C663,141.6
817884af-b8bd,C961,283.0
c7ac2a9d-8bc1,C8093,184.56
319e5782-e561,C5186,105.91
8fed9fb6-0464,C8614,118.61
1673c1ea-3241,C2552,257.0
a178fea4-4da0,C7500,219.8
72b34bd5-116e,C1915,299.0
82a66130-7279,C498,96.15
6211d502-90ec,C10741,197.3
26169810-2f15,C1515,118.67
e5e589c2-3dcd,C10260,268.57
de790c0a-a566,C3855,311.33
acd47fa1-22ca,C8230,115.33
b1327d15-3d7b,C5080,326.44
49ddb5ce-cab9,C895,853.67
ff2d26a6-82e1,C5513,196.62
287e0e56-fe21,C1340,258.07
46589112-98b1,C9384,251.36
547a293d-d6d0,C6255,209.93
dd22a3e4-65bf,C231,54.59
11540402-0798,C6963,201.69
fecf05f1-46b1,C5180,140.6
e12970cc-1d2f,C5107,93.38
94584f61-e629,C9905,236.5
b239d4f9-65b9,C2930,257.91
ec290140-97c2,C8492,392.88
0834dbe9-aebc,C4128,389.33
b8e8a87f-a2f1,C4001,127.0
4cc32223-358d,C5125,828.25
712d4e55-1f3e,C8091,266.4
2184a799-ce55,C7270,197.83
bef1db4b-3e1e,C453,81.78
c795e9c7-01e8,C7851,365.38
deaa33e6-1aa0,C3690,333.9
fc1e8426-a09e,C1448,77.67
60a0d396-76bb,C6679,60.26
bb186283-e741,C9543,83.2
598b7956-82ea,C2008,153.9
29e25579-0b5d,C5350,290.46
de141de4-5a3b,C7875,187.56
70279bae-aee0,C9862,91.3
22f2985c-52be,C2811,88.61
d5a1b3f3-a99b,C241,317.55
35e72152-71fa,C3696,98.15
7242be0b-f072,C10779,61.47
3197885c-44b2,C347,424.75
4e172774-4934,C4843,195.62
5ff7d495-53cb,C9725,74.88
3b49dde2-2359,C6200,451.71
f1e484cb-e76e,C10022,113.45
afbf0912-6e33,C6609,375.33
56398ad4-7f85,C9955,151.09
8d326b80-ae3f,C11181,817.25
1b845503-a3b6,C9265,390.75
adf67b50-78cb,C713,110.42
083414d8-eb61,C3434,146.48
47568339-42b5,C10827,307.8
9aaf33c0-a011,C2173,185.33
b75cec37-5f67,C1867,2702.0
f6a61184-ee9a,C9303,31.57
2d70a90d-fd5a,C7943,101.8
2400dd29-82d4,C1958,163.71
9ded16b3-596d,C10556,143.19
74d196c2-f711,C10451,112.36
c45e5c6f-d5a2,C5313,106.07
13ce5424-80ea,C5756,117.36
75b4f35e-a275,C5577,130.29
f3d54938-e269,C2620,480.33
af4685c6-6c1c,C1371,185.0
f587ceae-14a9,C1232,324.22
91ce6d36-097f,C6991,199.89
2be7751d-1600,C1016,95.93
49b048f2-d2cf,C9862,91.3
868592fa-0b94,C5517,131.62
0a5db72b-ed9c,C2005,149.0
0ad26c33-2be3,C4055,45.94
29bd01df-dee2,C7629,48.47
6ceb5a25-844f,C8962,123.07
1dbf3308-bb26,C2416,198.14
a9609cc8-c445,C8146,87.32
8696c157-dc6b,C8858,307.67
b949d43b-675b,C7718,183.33
69595f85-d4ab,C9671,62.54
b878c3c7-276f,C9960,69.94
26e54ed6-ac57,C9543,83.2
20d54bca-0da5,C5823,70.79
7b5d994e-41f4,C8920,224.36
3ac364af-409f,C2471,142.28
5dc5460a-ddc7,C4796,137.87
dcb9ecf3-4eb1,C2886,281.36
88ca0cd3-526e,C1175,188.75
989988a6-6bc6,C843,158.59
70ed7969-04f3,C10102,144.83
4a851986-c6f6,C2853,98.0
302fe10b-8ff8,C5342,99.25
d04316e2-5dde,C8594,161.92
e2d2cbc0-5720,C3463,169.76
68146037-d598,C8754,469.25
6d80abb2-1307,C8104,277.62
f3dc2c7e-f8ff,C6355,108.71
73b04c5b-bbb8,C3924,172.36
b32b4296-5c33,C798,976.0
c70b6f90-921c,C6940,216.33
7ece4879-4d32,C10722,330.86
0c63c7a6-26a6,C10634,165.0
494bda11-8cfe,C8341,79.12
2374331e-955f,C3050,205.27
5c75acf8-1180,C10536,85.62
5a6498c0-8a6a,C6211,119.85
9997a36a-3ced,C6274,349.1
395f3182-58a4,C24,54.92
af8cc3e5-d60a,C7106,210.73
29185a7c-ccbc,C3068,76.4
d34a9040-1984,C2315,162.2
991d7c7e-26ad,C9014,85.83
09188ec0-c0b6,C3599,2653.0
db51f5d4-1fb4,C7793,323.12
d914221e-88e6,C2931,997.67
9a76915b-d497,C8584,508.43
539ea2e7-199d,C213,56.59
332fa4f5-af69,C8405,316.0
0ccc53c1-7077,C2928,199.27
f51a8baf-1539,C6892,183.5
85b4e733-0179,C9743,320.8
913b7eb0-1cfb,C4887,230.8
641f484a-5b41,C6071,564.0
de99ff9e-4f9a,C1340,258.07
ab8a53f4-08cf,C2868,157.71
337db8a3-5f0a,C9523,240.86
ecca335b-887c,C2404,555.75
8371b02d-8588,C8461,91.43
12f4206b-6365,C3623,41.05
03d7bd9b-55fa,C9553,39.0
4ed652d2-e857,C4673,1693.5
99cb358f-936b,C8737,144.69
40868552-b5fd,C6387,114.42
5f3ace9e-2676,C807,142.92
8cbd801e-7b41,C7530,130.89
a0203ffc-bcaa,C8562,564.0
1b89c9e0-1d39,C1386,61.5
57b7cecc-d8e6,C1225,185.44
4b867e65-8683,C1446,225.06
9a237c12-4cb9,C1518,522.4
86d0498a-7999,C2853,98.0
8b2f0dc7-bc4e,C7723,242.0
7c72025c-703b,C10140,324.56
45ba92e7-7830,C1945,372.0
04545a80-20c5,C3910,498.86
46e49701-c433,C5186,105.91
c47c678c-2084,C8275,97.95
53bf97a0-2091,C8890,161.29
613015af-50f1,C1743,170.82
753b5cc3-93bf,C7196,90.21
85393c73-0cac,C2262,268.57
4dd666e9-be58,C5985,691.0
1210a0b8-e9d2,C2939,194.65
9519dcb8-03a0,C6055,271.27
1c0c7091-1077,C10972,143.43
254e0918-f91a,C8534,468.17
1a407af2-765b,C2202,214.25
b10c0a6d-6810,C7610,517.67
57479036-833d,C1135,54.92
17d331bf-deb3,C9423,105.0
7cf94731-e30a,C6257,2520.0
51a7c81c-7a3c,C9576,134.6
224008d2-8e9a,C6182,52.86
81fcb860-09c0,C7793,323.12
88119c36-3669,C5954,221.88
53faffa3-debe,C10057,501.83
b633a42a-d005,C486,269.92
92f0e102-b8b8,C1250,87.22
d915a297-9a01,C7437,72.75
423be712-94ea,C10785,108.0
807c8804-49f2,C9289,72.95
d652dcc2-024c,C7192,913.0
3a1a14be-f064,C5123,381.0
fab7d1a1-8dd4,C5283,136.08
cbded7da-6edd,C1600,237.3
192c7d6b-72c7,C544,261.7
fb19cca0-94f8,C7196,90.21
8f7c3413-0556,C6336,71.82
f42be6d3-9372,C3790,120.25
2fd2cda2-0725,C6086,334.9
197df191-12a5,C2815,106.31
d7d276b7-56a7,C3254,328.11
f542e0c0-9c73,C231,54.59
e44c77a3-54f5,C4149,198.25
2a88be23-f343,C10207,189.6
b514377c-bde5,C1646,75.07
1c5bfbae-2793,C10479,638.4
d8de8a4b-7ebb,C451,35.0
70e919f4-1a44,C6958,290.5
ccf9df3f-b61b,C10032,43.58
2987c686-3272,C1176,136.5
4877cfd7-f9a0,C574,118.07
e3e8116b-854a,C9485,91.1
8bcf9854-164f,C11075,213.6
44bb915f-b006,C7214,647.75
db17970b-c0c2,C6864,28.56
3db4fee0-b3be,C3075,249.8
f49418e2-379b,C9386,122.82
6be3c2c8-707f,C5287,85.65
2ffbd1c5-7c41,C4299,985.67
89f305a0-6394,C1050,73.75
2e488e7e-ae6a,C4141,426.14
b22f4116-30d0,C113,214.0
40dfb5f3-5ed1,C1744,163.33
e7a91c34-54fa,C3104,1143.33
314d71eb-9200,C4828,195.71
b7c5fe04-72ef,C8775,133.17
0311bd55-660b,C7698,97.82
ae66cc47-2c07,C4964,237.92
82b56baf-17cf,C8286,307.71
50542dfc-de7b,C4298,60.79
fdf77a77-869d,C5278,285.5
d2c6f70a-b4f1,C10556,143.19
4290e94b-98ec,C10795,91.65
dd804a5d-0664,C9405,1101.0
be0d58dc-e757,C10536,85.62
39cf21d1-5250,C5939,132.75
4eba45cf-b167,C4587,312.5
71d5aa4b-5200,C4477,359.88
4759be85-508a,C11091,90.06
23962ab9-821a,C78,131.62
ff2cd8c3-5188,C9829,51.78
b9f99c87-bc64,C10837,499.0
da1afa7f-664b,C1072,212.25
4ba20aca-1306,C8595,80.32
cf1cb6e7-4893,C2534,104.73
a116a615-52bc,C6730,180.44
6bbb0388-e1ed,C7610,517.67
c8857a61-d471,C9971,124.09
d6ff4084-ac68,C6336,71.82
5e069035-99a3,C3312,61.91
9cf9ad76-186c,C10741,197.3
b6716e6f-bb29,C850,588.0
c618d04f-0214,C2426,1094.67
a3f411a7-a193,C2909,250.38
98cce4f4-177d,C5513,196.62
633ced40-63d6,C7212,98.21
97d73b52-6231,C2639,86.48
16a4b0bf-5dbe,C4298,60.79
58747fdc-219c,C10981,269.92
32a0c201-72fc,C3120,229.43
a5918abb-a87e,C9495,427.57
1a181928-ca43,C6722,163.0
28b14123-5e58,C6722,163.0
680e4bf3-39f2,C9971,124.09
3b1c553b-bba2,C3129,78.38
cabbe354-66a3,C5253,284.38
3c670697-c7d1,C2245,606.0
5ade1961-9f10,C241,317.55
5df0ef8b-7b22,C4877,107.13
771b0a12-5d87,C5929,91.65
25a9a072-ba24,C1250,87.22
ec8c61f4-c36e,C3231,158.2
9edeb067-4bcb,C2281,175.5
20eb124a-d750,C4478,1328.5
a4f935d6-7019,C7352,255.78
f02e26f2-c65d,C8091,266.4
a97c9549-c889,C10678,269.82
37cf7c49-0d42,C3469,239.33
a4ebc56f-add9,C1446,225.06
d4ed3eb6-4b49,C7718,183.33
cd6d4dae-1ba6,C1626,93.38
adc236b4-99f9,C3426,488.17
3f42673a-7f33,C1517,256.8
02339435-709b,C9150,88.61
6c372930-8946,C10814,2930.0
4ae017ac-0e1e,C3967,365.33
eac6f9e4-87c8,C3068,76.4
5c657cb0-d712,C2811,88.61
02b7f81a-2c61,C9150,88.61
4f23aaea-69f8,C10492,93.82
ea573b9f-dac5,C6605,210.64
df637598-f2a1,C503,77.82
b3ee8d55-5296,C8977,62.73
96b291f0-d7ea,C9964,429.33
e67db2e8-5c96,C5253,284.38
da8111cc-e644,C8897,593.33
0714643a-15c8,C2570,392.5
fa500a06-df93,C1523,136.67
e472e914-d5a2,C8254,480.33
8e53a68a-7e61,C948,106.5
ca2bf15f-3293,C9289,72.95
5eca4416-08d6,C4961,73.75
80fc7231-9934,C8842,1265.0
7e6783d0-6164,C158,298.3
452e63a9-27cf,C7215,386.18
52197932-c683,C967,319.67
efa4669c-5af0,C2445,197.5
c11f11bf-dc68,C4611,4394.0
290dbfa1-405c,C2557,153.88
68db1cc0-5ef6,C8514,102.33
533c6a17-b14b,C569,341.91
d8f053bb-8b5b,C7321,198.12
ce23f850-2a95,C9347,424.4
bc467317-f809,C5393,198.0
262890a5-5c4f,C6246,307.8
d80cb95b-feee,C4530,1633.5
6840066d-e213,C4480,125.9
8da3bdd6-9197,C4508,195.62
95cf2b28-dd8d,C8920,224.36
5a90271f-539a,C3174,914.25
1dbedf18-5012,C2587,77.56
fae1e813-8d18,C10722,330.86
d0f38554-e879,C1127,210.35
59029b4c-9fe4,C3783,157.29
d9254827-1cd1,C2521,162.78
f85ce9b0-f564,C1307,87.45
744095f6-994b,C3856,377.14
940bb84b-1dae,C9931,9.82
182d1de3-11c2,C7617,252.14
85090db0-9a9f,C78,131.62
c8d1d688-1137,C10736,273.64
a316ceaa-c10f,C3182,130.13
c5a3b3f5-3960,C4865,277.88
be23050a-4711,C3254,328.11
d0296744-d1d2,C2589,61.89
29d257ad-fa79,C3174,914.25
65f47644-fd4d,C1137,282.08
d45f36e6-c755,C10770,209.85
8ee05a8a-8806,C10779,61.47
1559cd8c-bcb9,C11176,119.48
1c261e72-3c77,C7861,200.56
67b59222-b2b1,C7718,183.33
61a785f4-9ad4,C4331,297.67
a7231506-e0c0,C9543,83.2
f95e5ea6-6acc,C6864,28.56
d23ebdf2-bca3,C3381,119.16
9d8b7f95-8746,C2005,149.0
537828ea-789f,C2230,61.5
13198494-7969,C7574,55.38
7bc3e7ed-3f68,C9624,160.47
5bed3a52-6ad0,C4096,156.55
57f4ab0b-05d4,C9478,692.5
559e74de-90da,C10617,28.56
032aa596-a9c6,C10664,357.83
8f47f4a5-e442,C9150,88.61
390b8669-70a8,C6349,514.8
9da9e6c1-d1c3,C10738,257.12
abbef8a7-4120,C6945,1174.33
9f3047f6-4e3f,C7437,72.75
dcd13ce3-dce7,C7212,98.21
594d8300-51ab,C1,139.88
fd1f16dd-6fed,C8254,480.33
d7d5ec2b-8fbb,C1331,1491.0
4ed77bf4-2412,C5726,94.57
8b20b4f0-dc98,C8659,242.33
4f7826c8-4ede,C5896,218.43
dcbe71d5-10fc,C10841,2356.0
f7637e5e-d3fb,C9624,160.47
0bc6da5a-8291,C5209,416.6
937b0558-4278,C10833,169.5
a166ae5a-1fb0,C2952,100.73
c72e8e36-52eb,C1951,1435.0
25acd857-6c45,C11101,1248.33
a8ab2e39-2a05,C10413,201.53
cab9b092-80b1,C4860,144.0
587c98dd-58d9,C8029,235.0
167f1d4e-694b,C2002,749.5
5712ad43-ecd5,C7300,160.0
475ab8ff-9c92,C8210,325.71
901e1bc4-2a19,C810,134.39
2bf905fb-9ef9,C1715,107.7
cb6d2eb1-2282,C10652,129.9
4c358822-cef8,C8685,437.5
1cb347f0-58ac,C2410,283.5
ddae9f3b-f2e5,C3711,278.42
a0bcf060-2a6c,C8312,69.24
d509b8ef-3542,C4609,109.27
a5790f3d-baf0,C7574,55.38
1a64166f-9f12,C9829,51.78
06dba4ef-54df,C3551,166.73
cd398ad1-dcc0,C7521,317.55
39bc41ed-065e,C3376,209.36
0e25cbd6-88e3,C10722,330.86
ec8ef472-205d,C7959,194.59
60676b66-6c65,C2920,199.27
8767965e-629e,C6728,303.0
dda318f5-2698,C2894,303.7
88d8e6bf-fd6e,C9955,151.09
9c9c936a-ac91,C11092,86.85
92f02f63-aa4d,C8318,268.71
0e3b1df0-3a1e,C938,239.29
618a434d-2c6c,C6182,52.86
996a1b74-040f,C8091,266.4
36d0b5b6-51b0,C1103,1137.67
ddb30b4e-2066,C10099,577.25
fd7b9862-69c1,C10032,43.58
d4c28ecb-6966,C241,317.55
a35bab83-b4da,C175,333.11
5065ed0b-80d7,C8080,279.25
1af8063c-487e,C1764,176.75
1f429d67-69fc,C8687,443.0
90bd7be3-dd7b,C7500,219.8
aa720877-13b4,C9076,320.0
841bd0df-9e17,C10352,285.0
959e51f0-28b3,C9212,3034.0
e35c2654-1d83,C10870,510.0
d7ca4b35-c840,C3266,118.07
b4b90210-9264,C7962,495.62
01e81ee8-8c18,C5010,80.15
e04da6aa-6afd,C1137,282.08
614d3540-4e07,C7349,40.5
b1af3613-23a4,C5723,93.14
9bc35870-a859,C4098,78.92
e393b17b-936b,C4394,211.06
5fef6313-4929,C24,54.92
b90b798a-b814,C2008,153.9
9128950d-0162,C902,174.93
3f8830ee-af17,C2008,153.9
8a6e2e3c-0b18,C10420,120.75
53a6b0ff-1378,C10102,144.83
06929e49-256d,C1584,143.83
6653b029-e42b,C6036,265.21
2affce43-9dd9,C7573,146.33
ca5d4d90-a333,C4200,108.18
48c586a8-9e67,C2055,93.38
54897601-0844,C4808,164.0
de4fb5f1-3e75,C2345,324.22
3b0da6cb-476a,C1958,163.71
104db639-e412,C5010,80.15
de6b47c8-eea4,C3856,377.14
8e9e4d49-0fa7,C6729,1430.0
8efdc1a9-13c9,C4200,108.18
8ecc6d05-ddcf,C286,167.45
46fa9031-58fd,C3130,259.67
9631ed0e-7497,C7254,133.17
ee6e545b-18b9,C1818,88.43
218a5513-b8b1,C9905,236.5
af5582b6-bcc7,C8594,161.92
2f2b97a6-808b,C1577,251.77
4bf9b628-6271,C10022,113.45
917e003e-8905,C6856,100.11
a3212a4c-0bcf,C1072,212.25
10e3c30b-db7a,C8375,166.5
26f663c6-3481,C9988,1466.0
4c3991d9-a7be,C213,56.59
5001a46c-15a5,C9264,207.06
d7be2e23-28f4,C3673,383.5
fbccb144-fd37,C8614,118.61
2a69bc7e-2987,C2415,144.83
ed573b82-ec4b,C10560,90.18
8c20f1bd-864c,C1646,75.07
49d24357-4e76,C6931,246.69
1938d1da-e8d8,C6605,210.64
874dc7ca-7442,C8523,73.18
4a4c25cc-a7d2,C8461,91.43
ed75a6df-fcc2,C1077,337.57
52466aae-3853,C7007,102.5
fd897e83-802c,C9624,160.47
3dd444da-8535,C8475,545.92
70dfe7f2-3488,C2631,427.57
9ac6363e-91bd,C2875,186.13
626c14e1-9108,C9931,9.82
21573272-4977,C8560,1016.0
51e1d708-706c,C6974,289.67
67eca0ab-df7f,C2939,194.65
5ba653fc-a943,C8029,235.0
495c50f1-d311,C7476,266.5
cf7c63b6-d8b3,C2416,198.14
18b581d5-ac12,C1940,95.64
19a71743-21b5,C9381,251.36
00db48bd-3e99,C4961,73.75
652de055-0562,C146,316.8
b2a077ce-10d8,C3068,76.4
b408075c-550f,C9264,207.06
e7111871-eb36,C5824,65.45
32babd69-d68c,C10500,82.69
7704024b-71b5,C3526,123.15
fa7adcb5-8b57,C9986,62.31
d06944a8-b55f,C716,176.81
7ccdbcde-8f30,C3262,569.0
2ef77583-7b1c,C2174,101.63
da12e21a-e1fa,C1343,813.0
fcb33efe-e407,C1020,144.17
d8ea04a5-21c9,C8405,316.0
bde8a8a3-455e,C4452,123.47
1e298b62-6d0f,C10451,112.36
f77e0d77-68d5,C10133,169.87
35a6f20c-6cc5,C10972,143.43
e1b0651b-7409,C4356,427.43
7249aa8a-a23f,C3623,41.05
29f0a0a4-8d48,C4200,108.18
94581491-1bf2,C1958,163.71
90948c75-f1bb,C905,101.11
1c041714-1b79,C10281,149.78
9c6babb3-942a,C3867,380.5
87cc75f0-09db,C7232,80.32
ac7105f7-620b,C907,174.73
7142678e-2d68,C8594,161.92
0f476f27-b86c,C4248,316.54
79f423ea-9b49,C8504,144.17
e4fa203a-13e0,C7485,130.89
bd807c8f-3f82,C7397,340.83
09db446c-5143,C4141,426.14
896d9a33-0db8,C6941,219.67
ff4c9b5d-5e9b,C8180,247.3
e4b75327-b5c5,C4832,63.06
fc13e924-29e4,C4472,82.56
c23fc708-ee94,C9153,411.83
8dfbc619-7090,C10477,328.6
eff7049b-7c39,C2109,1345.0
2563de8b-5f24,C1381,123.38
ac8112ba-71ec,C1717,110.4
3eb618b2-b24a,C10037,206.33
d0b31028-c59d,C3267,132.61
04610eb2-1e1c,C3520,1899.0
438a6b9b-6502,C6248,424.56
72477b4a-82a3,C6177,199.0
b0fdb78f-4152,C10727,287.8
d7eebd74-12eb,C4174,153.47
89c98972-348f,C4137,588.8
83718dd5-24e3,C3388,295.1
febb8c5e-fefd,C7631,511.2
9f6d5d39-46ce,C10619,442.22
267cd34e-7517,C716,176.81
45003b1c-a004,C4749,813.0
6305bdca-f16e,C1818,88.43
bbd9375a-a581,C11181,817.25
442f22a7-805e,C2811,88.61
6366cff0-e89d,C4329,49.44
96d00440-109e,C4055,45.94
bf0a6135-366d,C793,145.0
63512d45-fbb6,C8402,254.09
7c0e5c58-dcf9,C361,138.23
c6f0973b-34a1,C5654,107.21
b37637ba-88c1,C7899,1616.5
3ee47821-549c,C3056,294.78
a7e04322-3ac6,C8439,155.35
735248c2-8691,C5644,159.82
562749b2-f4a1,C3083,318.17
6a64298e-989f,C3281,1024.0
19dc8b7b-d4a9,C5545,203.31
e0b9cb9a-6e84,C1928,165.62
c589f4e4-c6a1,C10341,164.46
40955a85-f0e9,C4322,294.91
d15364c0-83d4,C4676,191.94
fdeb171b-a1d5,C1834,77.95
fad13b24-5ab1,C6382,112.94
b2025810-fa35,C1958,163.71
ff93f184-d137,C5068,135.71
892d16cc-f954,C1990,375.86
bceef877-85c9,C3919,301.2
71788e6f-c75d,C7732,207.69
437d4dca-9581,C2875,186.13
c4cda210-99d9,C4832,63.06
4c006e9b-4a8e,C2669,206.33
9433da7b-bbcc,C5961,98.78
f598c951-1b10,C3129,78.38
4cd68c12-e2d4,C3463,169.76
c2ceb92c-af62,C967,319.67
12d4e935-d750,C10955,198.17
67943cdd-abb7,C1250,87.22
1f44ada5-ebd6,C6488,95.12
ac352413-c140,C1544,3390.0
42bbf6b6-20fe,C9467,65.77
a370711a-9a8e,C9624,160.47
98d6aa7c-558b,C4501,323.44
ebc5dc6a-58a2,C313,306.0
d60265b0-cca3,C304,86.91
cfb471df-50b4,C6382,112.94
c88895e4-9428,C6312,1354.5
8e02a52e-64f7,C5790,1298.0
3c4f7a5c-f543,C3308,106.21
b0d5f205-0542,C4055,45.94
0930fbbc-163c,C4322,294.91
7bce440e-b3d0,C3068,76.4
b46ee05d-5bad,C1020,144.17
08eb152c-de9b,C10855,173.58
54c169d7-1df0,C9286,1732.0
2dd3f871-1631,C902,174.93
aa8196fb-3999,C9426,220.82
962a689a-eb37,C6521,232.0
ce8d19c7-8012,C5948,149.31
4307d2c1-3e69,C2337,138.0
199e9326-6a65,C3436,45.0
0bb1db55-87e9,C6384,134.5
cbb7d8ca-e454,C2928,199.27
d869eac5-dae6,C9624,160.47
0770ca51-2323,C7832,461.43
4ac71b63-8c41,C1940,95.64
89a0699f-ca7d,C9422,319.6
e3e1ff33-c641,C9495,427.57
931242f2-6e9a,C6182,52.86
70c79d3d-7ee9,C6958,290.5
00de76e5-a3e1,C10727,287.8
bdaa51b6-ebf4,C3623,41.05
0740e4db-4e4c,C5909,304.75
5be6520b-2b9b,C6518,282.0
5c327a37-cb0a,C9153,411.83
9aebbef4-56fa,C1592,315.08
8cf1ba84-fd12,C4136,34.67
a7e02d51-424b,C3336,276.5
3f157703-4d37,C1628,332.33
aa0662b2-36a2,C7600,63.5
4b755b74-8d60,C5628,365.57
c24507c3-7194,C4290,90.64
f847165f-b8be,C5389,226.44
5bf3006c-096f,C8175,291.0
ab1193c6-5613,C4552,428.0
fcfc2dbf-92d5,C8182,60.44
d6aea216-8692,C4698,417.8
c48f058a-0479,C1880,171.54
f2dd5e54-a96e,C810,134.39
bb002703-3c3a,C11075,213.6
7e1c633c-6c52,C252,854.0
dc63a29a-a989,C1740,129.5
18a920c2-0f96,C5577,130.29
ae193efd-5160,C9460,311.33
6424721e-55fd,C10757,107.64
bea93fec-72f5,C78,131.62
c3efd28c-4eba,C2181,588.4
afb40443-e414,C6950,187.73
3777e63d-7754,C6233,549.8
b9a586ef-aca9,C5043,160.57
a498e597-254d,C10092,2918.0
2f0205c3-d9c4,C4331,297.67
064b2b69-ab0e,C615,127.1
55f05a4a-622d,C569,341.91
c8f37ceb-84fd,C5734,257.9
41ec1a7b-c27b,C10560,90.18
8b92fb26-56c5,C5718,480.71
0dd0133a-3b2c,C7326,169.14
ba374586-8afa,C8461,91.43
42959127-c9d0,C6940,216.33
a5d8a10c-c4e9,C9485,91.1
a2ce94ec-3c3f,C7458,291.0
a7f6c3cf-9228,C10562,309.33
d4e15b71-c816,C8890,161.29
111cff3a-432d,C3334,171.43
2e3328ac-fb8f,C67,241.75
563967d4-ee6d,C4706,482.0
4acd4bba-7b02,C4001,127.0
15b24943-8b85,C6303,382.5
be5ca6de-793d,C7375,1070.0
126e17fc-8d86,C4122,825.0
efba5160-e577,C7919,753.25
957f74e6-9c99,C11110,48.33
4c5f3930-1aca,C5975,186.56
80f6a076-5eb8,C10858,398.5
b5464394-f445,C5524,302.75
0e882438-7600,C10032,43.58
2392606d-2cda,C8775,133.17
8f637577-7c42,C5371,47.05
dc85d696-4e0e,C2740,174.12
2a91463f-894c,C4298,60.79
91fb329e-1e1f,C1055,158.29
02f26434-b9c4,C451,35.0
a9e823cc-c090,C5010,80.15
e66c43f6-454b,C9120,396.14
af2fc679-e839,C2807,2366.0
9d823805-cdaa,C7279,321.56
e4bb2311-14bd,C7108,535.25
d6096b82-6ece,C9596,247.27
a1f79a6b-d813,C8534,468.17
ff625764-378a,C9264,207.06
319c0c1f-2938,C10037,206.33
8691aa04-2225,C4149,198.25
27919ed8-511c,C3846,443.25
27996524-7b05,C7196,90.21
b640a9ee-fdd7,C11176,119.48
caad4640-ba8f,C8369,189.75
1d1cae8e-258b,C8553,369.0
433a14d5-bf31,C2639,86.48
6f780c2a-c399,C7196,90.21
d1285349-4e24,C5186,105.91
7702e5e4-e75a,C5512,145.38
f21ac8b1-06b3,C5303,174.63
170ee3d9-662e,C9888,159.0
a18148a4-0b22,C10548,148.25
d7a9f7c3-b20c,C175,333.11
0bcf9138-3b73,C7297,28.36
d8218741-567a,C5948,149.31
adeaff46-5d95,C1146,415.8
b02041be-c3d4,C10341,164.46
b2f8ef9a-ff40,C2471,142.28
b2d6ad70-5ba7,C10102,144.83
d0ce8037-5dae,C9952,325.3
030f50ff-748b,C4470,271.44
9b33d1ad-4167,C7516,78.38
245865c0-9560,C1515,118.67
e7499482-e1a1,C1826,207.88
9ec3f328-73b1,C9964,429.33
bd34c639-2cc6,C5995,1648.0
